Source_Name,Region,Asset_Type,trade_dt,Trade_Count
Source_3,Region_5,Asset_Type_2,2021-10-14,3
Source_7,Region_1,Asset_Type_1,2023-01-12,82
Source_6,Region_1,Asset_Type_2,2022-01-17,71
Source_7,Region_5,Asset_Type_1,2022-05-15,70
Source_4,Region_3,Asset_Type_2,2021-12-17,32
Source_3,Region_1,Asset_Type_1,2023-02-24,35
Source_8,Region_1,Asset_Type_2,2023-05-07,27
Source_8,Region_5,Asset_Type_1,2022-07-12,55
Source_4,Region_3,Asset_Type_1,2021-12-26,16
Source_9,Region_3,Asset_Type_3,2022-05-08,80
Source_6,Region_5,Asset_Type_1,2022-09-05,92
Source_7,Region_3,Asset_Type_1,2023-04-12,65
Source_6,Region_3,Asset_Type_3,2022-12-16,77
Source_1,Region_3,Asset_Type_2,2022-11-27,20
Source_3,Region_5,Asset_Type_3,2023-01-15,57
Source_6,Region_4,Asset_Type_3,2023-03-12,12
Source_2,Region_5,Asset_Type_2,2022-12-23,22
Source_1,Region_5,Asset_Type_1,2022-02-24,76
Source_7,Region_5,Asset_Type_2,2022-10-07,21
Source_9,Region_3,Asset_Type_3,2021-12-05,32
Source_10,Region_5,Asset_Type_3,2021-12-17,32
Source_9,Region_1,Asset_Type_2,2022-07-30,21
Source_2,Region_5,Asset_Type_1,2022-05-31,21
Source_5,Region_5,Asset_Type_1,2022-02-07,39
Source_2,Region_1,Asset_Type_1,2023-01-29,73
Source_8,Region_1,Asset_Type_2,2022-06-12,18
Source_4,Region_5,Asset_Type_1,2022-12-16,78
Source_3,Region_3,Asset_Type_2,2023-01-27,87
Source_5,Region_4,Asset_Type_1,2022-09-02,19
Source_1,Region_3,Asset_Type_2,2022-12-24,67
Source_10,Region_5,Asset_Type_2,2022-04-24,82
Source_1,Region_2,Asset_Type_3,2023-08-24,13
Source_9,Region_2,Asset_Type_3,2022-04-06,88
Source_10,Region_5,Asset_Type_1,2022-01-02,74
Source_3,Region_3,Asset_Type_1,2022-08-30,28
Source_5,Region_1,Asset_Type_2,2022-08-16,53
Source_2,Region_4,Asset_Type_3,2022-01-12,82
Source_10,Region_2,Asset_Type_2,2021-11-04,11
Source_7,Region_1,Asset_Type_2,2022-09-19,15
Source_1,Region_3,Asset_Type_3,2022-03-13,70
Source_8,Region_1,Asset_Type_3,2022-08-27,37
Source_2,Region_4,Asset_Type_2,2022-05-30,56
Source_8,Region_2,Asset_Type_3,2023-03-16,23
Source_9,Region_1,Asset_Type_3,2022-02-25,15
Source_6,Region_2,Asset_Type_2,2023-01-06,67
Source_8,Region_4,Asset_Type_3,2023-04-09,52
Source_4,Region_2,Asset_Type_3,2023-04-28,49
Source_6,Region_3,Asset_Type_3,2021-10-08,90
Source_5,Region_2,Asset_Type_2,2023-01-31,28
Source_1,Region_2,Asset_Type_1,2022-05-23,21
Source_7,Region_2,Asset_Type_1,2022-03-19,9
Source_4,Region_4,Asset_Type_1,2022-05-07,66
Source_10,Region_2,Asset_Type_2,2023-06-13,41
Source_6,Region_4,Asset_Type_3,2022-01-10,73
Source_4,Region_5,Asset_Type_2,2023-01-07,42
Source_8,Region_2,Asset_Type_2,2023-06-16,37
Source_1,Region_3,Asset_Type_1,2023-03-15,59
Source_1,Region_3,Asset_Type_1,2022-11-11,45
Source_4,Region_4,Asset_Type_3,2023-03-19,49
Source_1,Region_3,Asset_Type_2,2022-08-05,70
Source_9,Region_1,Asset_Type_1,2021-10-19,86
Source_8,Region_5,Asset_Type_3,2022-08-30,74
Source_9,Region_3,Asset_Type_2,2022-09-30,68
Source_4,Region_4,Asset_Type_1,2022-11-28,91
Source_5,Region_2,Asset_Type_2,2022-04-07,40
Source_4,Region_1,Asset_Type_2,2023-03-16,60
Source_7,Region_5,Asset_Type_2,2023-06-16,90
Source_7,Region_5,Asset_Type_1,2022-08-25,49
Source_4,Region_4,Asset_Type_2,2022-04-28,96
Source_2,Region_2,Asset_Type_2,2023-03-05,92
Source_2,Region_2,Asset_Type_3,2022-03-23,40
Source_3,Region_3,Asset_Type_2,2022-03-15,35
Source_3,Region_5,Asset_Type_1,2022-03-04,76
Source_2,Region_1,Asset_Type_3,2022-03-03,95
Source_2,Region_3,Asset_Type_1,2023-08-01,74
Source_5,Region_2,Asset_Type_2,2023-06-17,13
Source_10,Region_5,Asset_Type_2,2023-05-06,56
Source_10,Region_3,Asset_Type_1,2023-03-20,30
Source_2,Region_2,Asset_Type_2,2023-02-24,91
Source_1,Region_3,Asset_Type_2,2023-07-11,39
Source_9,Region_4,Asset_Type_3,2022-10-10,63
Source_5,Region_2,Asset_Type_3,2021-11-15,22
Source_2,Region_2,Asset_Type_2,2022-09-24,31
Source_7,Region_5,Asset_Type_3,2022-07-25,45
Source_2,Region_2,Asset_Type_3,2022-03-29,29
Source_4,Region_4,Asset_Type_3,2023-02-06,82
Source_10,Region_2,Asset_Type_3,2022-01-06,30
Source_1,Region_5,Asset_Type_1,2022-10-01,47
Source_10,Region_4,Asset_Type_1,2022-08-19,25
Source_5,Region_3,Asset_Type_3,2022-12-22,42
Source_2,Region_1,Asset_Type_2,2023-02-06,8
Source_2,Region_1,Asset_Type_2,2021-11-05,50
Source_10,Region_5,Asset_Type_1,2022-01-24,70
Source_8,Region_1,Asset_Type_2,2023-01-01,58
Source_1,Region_5,Asset_Type_3,2023-04-27,33
Source_2,Region_3,Asset_Type_3,2023-10-02,80
Source_8,Region_1,Asset_Type_1,2023-05-21,51
Source_7,Region_2,Asset_Type_2,2022-12-05,82
Source_9,Region_3,Asset_Type_2,2023-05-17,83
Source_1,Region_1,Asset_Type_3,2022-01-07,16
Source_4,Region_3,Asset_Type_1,2021-11-02,82
Source_1,Region_1,Asset_Type_3,2023-04-13,54
Source_1,Region_4,Asset_Type_2,2022-06-08,91
Source_4,Region_3,Asset_Type_1,2022-03-06,93
Source_6,Region_1,Asset_Type_2,2023-06-12,57
Source_9,Region_2,Asset_Type_3,2022-04-30,76
Source_10,Region_1,Asset_Type_2,2022-12-01,83
Source_8,Region_3,Asset_Type_2,2023-02-10,66
Source_9,Region_3,Asset_Type_3,2022-09-03,99
Source_8,Region_4,Asset_Type_1,2022-08-14,57
Source_10,Region_1,Asset_Type_3,2023-09-22,81
Source_7,Region_1,Asset_Type_1,2023-02-06,20
Source_8,Region_2,Asset_Type_1,2022-10-03,14
Source_4,Region_2,Asset_Type_1,2023-01-11,71
Source_9,Region_2,Asset_Type_3,2022-08-10,83
Source_7,Region_5,Asset_Type_3,2021-12-17,98
Source_8,Region_4,Asset_Type_2,2022-03-27,1
Source_7,Region_3,Asset_Type_3,2023-06-27,27
Source_8,Region_3,Asset_Type_2,2022-12-03,10
Source_6,Region_4,Asset_Type_2,2022-05-01,53
Source_10,Region_3,Asset_Type_3,2023-06-18,71
Source_6,Region_3,Asset_Type_3,2022-11-03,89
Source_7,Region_2,Asset_Type_1,2022-03-10,13
Source_7,Region_5,Asset_Type_1,2022-02-18,42
Source_6,Region_2,Asset_Type_1,2023-09-04,23
Source_1,Region_4,Asset_Type_2,2022-01-06,44
Source_10,Region_1,Asset_Type_3,2021-11-25,17
Source_7,Region_5,Asset_Type_2,2022-01-15,79
Source_7,Region_4,Asset_Type_2,2023-09-24,20
Source_10,Region_5,Asset_Type_1,2023-06-12,92
Source_7,Region_1,Asset_Type_2,2022-11-21,79
Source_10,Region_1,Asset_Type_2,2022-11-30,90
Source_9,Region_3,Asset_Type_3,2023-03-10,78
Source_9,Region_3,Asset_Type_2,2022-04-02,15
Source_9,Region_5,Asset_Type_1,2021-11-11,23
Source_5,Region_2,Asset_Type_2,2022-09-13,45
Source_4,Region_1,Asset_Type_3,2022-03-02,14
Source_7,Region_3,Asset_Type_2,2022-10-07,72
Source_1,Region_3,Asset_Type_3,2023-03-07,64
Source_10,Region_3,Asset_Type_2,2022-03-26,17
Source_3,Region_4,Asset_Type_2,2022-02-10,55
Source_10,Region_4,Asset_Type_1,2022-04-27,73
Source_3,Region_1,Asset_Type_2,2022-07-30,24
Source_3,Region_2,Asset_Type_1,2022-06-25,87
Source_8,Region_1,Asset_Type_1,2022-08-09,30
Source_2,Region_2,Asset_Type_2,2021-11-14,31
Source_7,Region_2,Asset_Type_2,2021-12-23,76
Source_8,Region_3,Asset_Type_2,2023-08-04,35
Source_3,Region_3,Asset_Type_3,2023-08-26,67
Source_9,Region_3,Asset_Type_1,2022-09-21,19
Source_1,Region_3,Asset_Type_3,2021-11-10,5
Source_1,Region_5,Asset_Type_1,2023-08-28,95
Source_8,Region_2,Asset_Type_2,2023-06-14,80
Source_5,Region_3,Asset_Type_2,2023-09-08,61
Source_2,Region_3,Asset_Type_3,2023-07-08,69
Source_7,Region_1,Asset_Type_3,2022-12-25,13
Source_6,Region_3,Asset_Type_1,2022-04-30,57
Source_2,Region_4,Asset_Type_2,2023-03-22,65
Source_5,Region_2,Asset_Type_3,2022-02-21,2
Source_4,Region_4,Asset_Type_2,2022-12-11,7
Source_1,Region_3,Asset_Type_1,2022-06-17,33
Source_5,Region_2,Asset_Type_2,2022-04-21,37
Source_2,Region_2,Asset_Type_2,2022-04-07,94
Source_8,Region_4,Asset_Type_3,2022-09-04,47
Source_5,Region_3,Asset_Type_2,2023-01-26,78
Source_2,Region_2,Asset_Type_2,2023-02-27,78
Source_4,Region_2,Asset_Type_2,2022-11-10,89
Source_6,Region_4,Asset_Type_3,2023-08-20,9
Source_9,Region_3,Asset_Type_3,2022-08-02,38
Source_9,Region_1,Asset_Type_3,2021-12-22,74
Source_5,Region_5,Asset_Type_1,2022-01-08,13
Source_2,Region_4,Asset_Type_2,2023-06-30,14
Source_1,Region_3,Asset_Type_3,2023-02-21,90
Source_3,Region_5,Asset_Type_1,2022-11-23,57
Source_1,Region_3,Asset_Type_3,2023-01-10,7
Source_2,Region_3,Asset_Type_2,2022-10-20,54
Source_2,Region_2,Asset_Type_1,2023-03-21,73
Source_3,Region_1,Asset_Type_3,2022-08-18,36
Source_8,Region_1,Asset_Type_2,2021-12-27,29
Source_5,Region_1,Asset_Type_2,2022-02-13,95
Source_9,Region_2,Asset_Type_2,2022-07-18,91
Source_7,Region_1,Asset_Type_1,2021-12-04,57
Source_2,Region_4,Asset_Type_2,2023-01-04,14
Source_10,Region_3,Asset_Type_3,2022-07-05,44
Source_6,Region_5,Asset_Type_1,2022-07-25,48
Source_4,Region_5,Asset_Type_2,2021-11-18,65
Source_6,Region_5,Asset_Type_2,2023-08-24,44
Source_5,Region_1,Asset_Type_1,2023-04-11,11
Source_3,Region_1,Asset_Type_3,2022-08-23,64
Source_7,Region_4,Asset_Type_2,2022-05-12,4
Source_9,Region_3,Asset_Type_3,2023-01-07,50
Source_2,Region_1,Asset_Type_2,2023-07-14,1
Source_7,Region_5,Asset_Type_2,2022-05-07,70
Source_1,Region_5,Asset_Type_3,2022-07-29,88
Source_4,Region_4,Asset_Type_3,2023-04-19,69
Source_2,Region_1,Asset_Type_1,2022-04-18,12
Source_1,Region_4,Asset_Type_2,2023-07-14,45
Source_2,Region_1,Asset_Type_3,2022-07-27,36
Source_1,Region_5,Asset_Type_3,2023-05-26,11
Source_10,Region_1,Asset_Type_1,2021-12-30,23
Source_1,Region_5,Asset_Type_1,2023-01-26,50
Source_10,Region_1,Asset_Type_2,2023-06-04,7
Source_1,Region_4,Asset_Type_1,2022-01-22,75
Source_8,Region_4,Asset_Type_3,2022-02-17,33
Source_9,Region_2,Asset_Type_2,2023-05-03,95
Source_5,Region_5,Asset_Type_1,2021-10-04,76
Source_7,Region_5,Asset_Type_2,2023-03-20,12
Source_9,Region_3,Asset_Type_3,2023-08-21,46
Source_4,Region_4,Asset_Type_2,2022-03-15,6
Source_1,Region_4,Asset_Type_1,2023-06-02,28
Source_5,Region_3,Asset_Type_1,2023-07-15,51
Source_5,Region_5,Asset_Type_1,2022-01-16,23
Source_4,Region_2,Asset_Type_2,2023-04-25,35
Source_4,Region_5,Asset_Type_3,2022-06-09,74
Source_9,Region_5,Asset_Type_3,2022-05-30,75
Source_6,Region_4,Asset_Type_2,2022-11-19,79
Source_5,Region_4,Asset_Type_3,2021-10-19,48
Source_2,Region_4,Asset_Type_2,2023-09-03,18
Source_1,Region_5,Asset_Type_3,2021-10-06,44
Source_10,Region_1,Asset_Type_3,2023-04-08,89
Source_7,Region_5,Asset_Type_1,2022-06-30,58
Source_1,Region_3,Asset_Type_2,2022-11-06,74
Source_2,Region_5,Asset_Type_1,2023-03-07,84
Source_2,Region_5,Asset_Type_2,2022-06-22,10
Source_3,Region_5,Asset_Type_3,2023-03-21,78
Source_4,Region_1,Asset_Type_3,2022-11-06,20
Source_2,Region_2,Asset_Type_3,2022-03-29,59
Source_8,Region_1,Asset_Type_2,2023-04-19,9
Source_6,Region_1,Asset_Type_3,2021-11-09,44
Source_10,Region_4,Asset_Type_1,2021-11-12,96
Source_2,Region_2,Asset_Type_2,2023-04-02,8
Source_8,Region_1,Asset_Type_3,2023-01-02,78
Source_7,Region_1,Asset_Type_3,2022-03-13,58
Source_8,Region_2,Asset_Type_3,2022-08-24,15
Source_1,Region_4,Asset_Type_3,2023-01-29,92
Source_9,Region_2,Asset_Type_2,2022-07-13,59
Source_3,Region_5,Asset_Type_1,2023-01-09,4
Source_2,Region_1,Asset_Type_1,2022-04-16,59
Source_5,Region_5,Asset_Type_2,2021-12-17,70
Source_5,Region_5,Asset_Type_3,2022-08-30,29
Source_6,Region_4,Asset_Type_2,2023-03-23,47
Source_4,Region_1,Asset_Type_1,2023-06-10,41
Source_2,Region_5,Asset_Type_2,2022-08-01,77
Source_9,Region_5,Asset_Type_3,2022-08-13,26
Source_6,Region_1,Asset_Type_2,2022-12-20,10
Source_7,Region_4,Asset_Type_2,2023-01-20,35
Source_2,Region_2,Asset_Type_2,2021-10-27,37
Source_3,Region_3,Asset_Type_1,2022-10-29,81
Source_6,Region_4,Asset_Type_1,2023-09-02,59
Source_10,Region_4,Asset_Type_2,2022-04-28,34
Source_2,Region_4,Asset_Type_1,2021-11-12,20
Source_4,Region_1,Asset_Type_1,2021-10-31,25
Source_7,Region_3,Asset_Type_1,2022-10-12,60
Source_8,Region_1,Asset_Type_1,2023-09-04,98
Source_6,Region_1,Asset_Type_1,2022-03-22,58
Source_6,Region_2,Asset_Type_1,2021-12-29,6
Source_6,Region_1,Asset_Type_2,2021-10-27,58
Source_7,Region_5,Asset_Type_1,2022-04-06,21
Source_9,Region_3,Asset_Type_3,2022-01-02,5
Source_2,Region_5,Asset_Type_1,2022-05-22,61
Source_9,Region_1,Asset_Type_1,2022-07-27,18
Source_1,Region_5,Asset_Type_1,2022-08-20,4
Source_8,Region_2,Asset_Type_1,2023-05-17,45
Source_3,Region_2,Asset_Type_2,2023-03-10,93
Source_5,Region_4,Asset_Type_3,2023-02-22,20
Source_10,Region_1,Asset_Type_2,2022-11-11,74
Source_2,Region_5,Asset_Type_2,2022-05-18,9
Source_9,Region_5,Asset_Type_1,2022-12-13,98
Source_2,Region_3,Asset_Type_1,2022-03-03,72
Source_4,Region_5,Asset_Type_3,2023-02-22,43
Source_9,Region_4,Asset_Type_1,2022-04-05,15
Source_4,Region_4,Asset_Type_2,2022-03-24,89
Source_2,Region_5,Asset_Type_3,2022-03-03,78
Source_3,Region_3,Asset_Type_3,2022-04-26,50
Source_5,Region_5,Asset_Type_1,2021-10-20,54
Source_2,Region_4,Asset_Type_2,2022-10-30,86
Source_6,Region_1,Asset_Type_1,2022-07-27,8
Source_9,Region_2,Asset_Type_3,2023-01-02,69
Source_8,Region_4,Asset_Type_1,2023-03-23,9
Source_8,Region_1,Asset_Type_1,2023-09-05,85
Source_5,Region_1,Asset_Type_2,2022-10-24,18
Source_1,Region_2,Asset_Type_1,2023-04-05,61
Source_4,Region_1,Asset_Type_1,2023-05-09,88
Source_9,Region_2,Asset_Type_3,2023-09-19,49
Source_8,Region_2,Asset_Type_3,2022-06-26,6
Source_7,Region_4,Asset_Type_3,2021-10-07,32
Source_5,Region_5,Asset_Type_1,2021-10-12,18
Source_8,Region_3,Asset_Type_2,2023-01-31,1
Source_8,Region_1,Asset_Type_3,2022-08-07,63
Source_7,Region_5,Asset_Type_2,2022-03-08,1
Source_7,Region_3,Asset_Type_3,2023-06-18,84
Source_10,Region_4,Asset_Type_3,2023-08-21,41
Source_10,Region_1,Asset_Type_3,2023-04-14,52
Source_9,Region_5,Asset_Type_3,2021-12-27,81
Source_5,Region_5,Asset_Type_3,2023-06-06,43
Source_10,Region_4,Asset_Type_3,2022-01-29,36
Source_4,Region_2,Asset_Type_1,2022-09-13,55
Source_3,Region_2,Asset_Type_3,2022-11-01,13
Source_1,Region_1,Asset_Type_2,2022-09-25,26
Source_4,Region_2,Asset_Type_2,2023-01-01,28
Source_2,Region_3,Asset_Type_2,2021-10-07,15
Source_8,Region_3,Asset_Type_3,2023-05-27,23
Source_7,Region_3,Asset_Type_1,2022-09-28,14
Source_5,Region_1,Asset_Type_1,2023-06-18,84
Source_2,Region_3,Asset_Type_3,2021-10-21,77
Source_1,Region_2,Asset_Type_2,2023-07-08,17
Source_8,Region_3,Asset_Type_3,2022-08-01,88
Source_9,Region_3,Asset_Type_2,2023-05-02,90
Source_9,Region_2,Asset_Type_2,2022-12-12,1
Source_6,Region_3,Asset_Type_1,2023-03-01,75
Source_10,Region_5,Asset_Type_1,2023-04-24,65
Source_1,Region_3,Asset_Type_3,2022-12-13,45
Source_10,Region_3,Asset_Type_3,2022-06-13,98
Source_7,Region_1,Asset_Type_2,2021-10-22,22
Source_6,Region_5,Asset_Type_2,2022-04-28,43
Source_5,Region_1,Asset_Type_1,2022-10-21,35
Source_5,Region_2,Asset_Type_3,2023-04-10,78
Source_9,Region_4,Asset_Type_3,2022-05-27,27
Source_6,Region_3,Asset_Type_3,2023-02-24,35
Source_4,Region_2,Asset_Type_2,2022-11-20,42
Source_3,Region_4,Asset_Type_1,2021-11-24,81
Source_2,Region_4,Asset_Type_3,2022-06-14,88
Source_1,Region_4,Asset_Type_3,2022-04-27,9
Source_3,Region_5,Asset_Type_3,2022-05-31,8
Source_3,Region_3,Asset_Type_1,2023-05-09,24
Source_4,Region_5,Asset_Type_1,2022-02-28,84
Source_3,Region_2,Asset_Type_1,2023-02-02,1
Source_5,Region_1,Asset_Type_3,2023-07-03,29
Source_4,Region_5,Asset_Type_3,2021-12-16,99
Source_5,Region_5,Asset_Type_1,2023-03-01,16
Source_8,Region_3,Asset_Type_1,2021-11-18,95
Source_9,Region_3,Asset_Type_2,2021-12-03,58
Source_7,Region_5,Asset_Type_3,2022-03-28,39
Source_4,Region_5,Asset_Type_1,2021-12-06,24
Source_5,Region_3,Asset_Type_1,2022-12-29,83
Source_5,Region_3,Asset_Type_1,2022-11-28,60
Source_7,Region_5,Asset_Type_1,2021-11-27,91
Source_7,Region_1,Asset_Type_3,2022-05-28,69
Source_5,Region_1,Asset_Type_1,2023-01-19,82
Source_7,Region_5,Asset_Type_1,2022-09-14,90
Source_9,Region_4,Asset_Type_3,2022-02-08,21
Source_2,Region_2,Asset_Type_2,2023-04-26,15
Source_1,Region_5,Asset_Type_3,2023-06-06,67
Source_7,Region_3,Asset_Type_2,2022-06-03,13
Source_8,Region_4,Asset_Type_1,2022-12-07,80
Source_10,Region_3,Asset_Type_3,2021-10-09,63
Source_7,Region_2,Asset_Type_2,2023-09-29,32
Source_10,Region_5,Asset_Type_1,2022-06-09,87
Source_1,Region_4,Asset_Type_1,2022-01-23,1
Source_9,Region_3,Asset_Type_2,2022-05-31,90
Source_8,Region_3,Asset_Type_3,2022-11-24,88
Source_5,Region_5,Asset_Type_1,2022-10-10,64
Source_3,Region_1,Asset_Type_3,2023-09-20,12
Source_3,Region_1,Asset_Type_1,2022-01-17,29
Source_8,Region_4,Asset_Type_2,2023-07-15,21
Source_3,Region_5,Asset_Type_2,2022-02-02,15
Source_10,Region_2,Asset_Type_3,2023-02-04,2
Source_8,Region_1,Asset_Type_3,2021-10-23,65
Source_3,Region_5,Asset_Type_2,2022-05-30,97
Source_1,Region_5,Asset_Type_2,2023-08-07,51
Source_6,Region_3,Asset_Type_2,2022-05-29,63
Source_5,Region_2,Asset_Type_1,2022-04-01,44
Source_6,Region_3,Asset_Type_2,2022-02-04,62
Source_7,Region_4,Asset_Type_1,2021-11-29,3
Source_8,Region_2,Asset_Type_2,2022-05-28,53
Source_4,Region_4,Asset_Type_3,2021-12-18,41
Source_1,Region_2,Asset_Type_2,2021-10-05,99
Source_9,Region_3,Asset_Type_3,2022-04-03,20
Source_8,Region_3,Asset_Type_3,2023-03-23,5
Source_9,Region_4,Asset_Type_1,2023-08-24,95
Source_10,Region_1,Asset_Type_3,2023-01-13,12
Source_4,Region_4,Asset_Type_2,2022-11-28,21
Source_9,Region_5,Asset_Type_2,2023-09-30,24
Source_9,Region_2,Asset_Type_3,2022-05-20,2
Source_8,Region_4,Asset_Type_3,2023-01-26,79
Source_2,Region_2,Asset_Type_3,2022-04-16,45
Source_5,Region_4,Asset_Type_2,2022-01-07,24
Source_3,Region_5,Asset_Type_2,2023-03-30,45
Source_2,Region_1,Asset_Type_3,2023-07-02,31
Source_6,Region_1,Asset_Type_3,2021-10-15,67
Source_3,Region_5,Asset_Type_3,2023-04-02,6
Source_4,Region_5,Asset_Type_2,2022-06-29,78
Source_6,Region_5,Asset_Type_2,2022-03-06,2
Source_1,Region_1,Asset_Type_2,2023-03-09,48
Source_8,Region_4,Asset_Type_1,2021-10-05,64
Source_4,Region_2,Asset_Type_3,2021-12-18,23
Source_3,Region_4,Asset_Type_2,2022-09-09,69
Source_5,Region_1,Asset_Type_1,2023-08-10,81
Source_3,Region_3,Asset_Type_3,2021-12-09,41
Source_8,Region_4,Asset_Type_2,2022-05-08,85
Source_10,Region_1,Asset_Type_2,2021-11-02,59
Source_6,Region_3,Asset_Type_1,2023-06-06,99
Source_4,Region_2,Asset_Type_3,2023-04-30,95
Source_10,Region_3,Asset_Type_2,2023-09-17,32
Source_5,Region_4,Asset_Type_1,2022-06-04,58
Source_8,Region_4,Asset_Type_3,2022-10-01,19
Source_1,Region_5,Asset_Type_2,2023-06-30,66
Source_8,Region_3,Asset_Type_2,2022-01-07,1
Source_7,Region_3,Asset_Type_3,2023-01-16,65
Source_3,Region_4,Asset_Type_1,2022-07-12,17
Source_2,Region_3,Asset_Type_2,2023-07-14,65
Source_3,Region_3,Asset_Type_1,2023-02-03,27
Source_6,Region_5,Asset_Type_2,2021-11-13,55
Source_9,Region_4,Asset_Type_1,2023-04-18,58
Source_8,Region_5,Asset_Type_2,2021-10-11,40
Source_5,Region_5,Asset_Type_1,2022-08-22,13
Source_9,Region_2,Asset_Type_3,2023-08-01,94
Source_2,Region_1,Asset_Type_3,2023-05-06,69
Source_4,Region_1,Asset_Type_2,2022-06-27,53
Source_3,Region_5,Asset_Type_1,2023-01-22,51
Source_5,Region_2,Asset_Type_3,2021-11-27,78
Source_10,Region_1,Asset_Type_2,2022-02-11,44
Source_8,Region_3,Asset_Type_2,2023-05-08,22
Source_10,Region_1,Asset_Type_1,2023-04-25,99
Source_3,Region_4,Asset_Type_3,2023-05-15,63
Source_4,Region_3,Asset_Type_3,2023-02-10,6
Source_8,Region_5,Asset_Type_2,2023-02-07,79
Source_6,Region_3,Asset_Type_3,2023-09-17,78
Source_9,Region_3,Asset_Type_1,2023-01-19,3
Source_1,Region_2,Asset_Type_2,2022-07-14,90
Source_4,Region_5,Asset_Type_1,2022-12-04,75
Source_5,Region_3,Asset_Type_1,2022-04-26,36
Source_8,Region_5,Asset_Type_3,2022-04-28,51
Source_1,Region_5,Asset_Type_3,2021-12-30,96
Source_3,Region_4,Asset_Type_2,2023-09-09,70
Source_1,Region_5,Asset_Type_1,2022-04-17,93
Source_4,Region_5,Asset_Type_1,2022-11-18,52
Source_2,Region_4,Asset_Type_2,2023-09-29,44
Source_5,Region_2,Asset_Type_2,2021-11-06,100
Source_6,Region_4,Asset_Type_3,2022-04-16,51
Source_4,Region_5,Asset_Type_2,2023-07-03,71
Source_3,Region_1,Asset_Type_3,2023-01-31,94
Source_1,Region_4,Asset_Type_3,2022-11-26,52
Source_2,Region_2,Asset_Type_2,2023-04-13,3
Source_3,Region_4,Asset_Type_2,2022-02-25,4
Source_6,Region_3,Asset_Type_3,2022-09-13,84
Source_10,Region_1,Asset_Type_2,2022-04-17,56
Source_7,Region_3,Asset_Type_1,2023-04-02,94
Source_8,Region_4,Asset_Type_2,2022-04-08,2
Source_10,Region_3,Asset_Type_2,2023-07-28,87
Source_4,Region_3,Asset_Type_2,2022-10-08,24
Source_5,Region_1,Asset_Type_1,2022-07-02,49
Source_9,Region_3,Asset_Type_3,2023-01-04,91
Source_6,Region_5,Asset_Type_2,2022-11-19,52
Source_6,Region_2,Asset_Type_1,2023-04-26,72
Source_3,Region_4,Asset_Type_2,2022-04-11,25
Source_10,Region_5,Asset_Type_2,2023-06-22,28
Source_8,Region_5,Asset_Type_2,2021-10-25,66
Source_7,Region_1,Asset_Type_2,2023-08-05,46
Source_6,Region_1,Asset_Type_1,2021-12-31,61
Source_8,Region_5,Asset_Type_2,2023-01-31,45
Source_3,Region_4,Asset_Type_3,2022-12-14,15
Source_1,Region_2,Asset_Type_2,2022-08-07,17
Source_6,Region_3,Asset_Type_1,2022-05-06,45
Source_8,Region_2,Asset_Type_3,2023-08-29,23
Source_7,Region_5,Asset_Type_1,2023-03-21,6
Source_4,Region_5,Asset_Type_2,2022-07-16,74
Source_6,Region_3,Asset_Type_1,2022-11-24,29
Source_2,Region_1,Asset_Type_3,2022-02-19,63
Source_2,Region_4,Asset_Type_2,2022-04-20,61
Source_6,Region_1,Asset_Type_2,2022-07-02,80
Source_4,Region_1,Asset_Type_3,2022-09-05,71
Source_10,Region_5,Asset_Type_1,2022-10-08,100
Source_6,Region_3,Asset_Type_3,2023-05-19,90
Source_3,Region_1,Asset_Type_1,2023-01-30,85
Source_6,Region_2,Asset_Type_2,2022-05-29,56
Source_9,Region_1,Asset_Type_3,2023-03-05,15
Source_5,Region_1,Asset_Type_1,2023-02-02,42
Source_10,Region_2,Asset_Type_2,2022-05-06,62
Source_2,Region_3,Asset_Type_2,2022-07-15,37
Source_7,Region_4,Asset_Type_3,2023-03-29,31
Source_7,Region_5,Asset_Type_2,2022-10-27,96
Source_6,Region_1,Asset_Type_2,2023-05-09,57
Source_4,Region_1,Asset_Type_1,2021-10-08,5
Source_6,Region_2,Asset_Type_2,2023-06-24,74
Source_1,Region_3,Asset_Type_1,2022-10-08,13
Source_6,Region_5,Asset_Type_1,2022-03-14,12
Source_7,Region_3,Asset_Type_2,2023-09-28,80
Source_2,Region_2,Asset_Type_2,2022-12-14,65
Source_7,Region_4,Asset_Type_2,2021-10-26,27
